CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsReligiousHate,text_basic,text_classic,text_len_classic,word_count_classic,uppercase_ratio,exclamation_count,hate_words_count
Ugg6J6cjEFf8cXgCoAEC,9pr1oE34bIM,"Stefan , I like how you standup for Darren Wilson though. Your side of events lose their integrity when you give him a clean chit considering how incompetent the Ferguson police are turning out to be. ",False,False,False,False,False,False,False,False,"Stefan , I like how you standup for Darren Wilson though. Your side of events lose their integrity when you give him a clean chit considering how incompetent the Ferguson police are turning out to be.",stefan like standup darren wilson though side event lose integrity give clean chit considering incompetent ferguson police turning,130,18,0.029850746268656716,0,0
Ugg7tmaAPXIEingCoAEC,9pr1oE34bIM,"This is the typical mindset of white people ( not all white people but most). He deserved it . So I say to you, people like Sean Hannity are feuling the fires of prejudice and racism. Don't let these people influence you. They want a race war so they can start marshall law.",True,False,False,False,False,True,True,False,"This is the typical mindset of white people ( not all white people but most). He deserved it . So I say to you, people like Sean Hannity are feuling the fires of prejudice and racism. Don't let these people influence you. They want a race war so they can start marshall law.",typical mindset white people white people deserved say people like sean hannity feuling fire prejudice racism dont let people influence want race war start marshall law,168,26,0.029197080291970802,0,0
Ugg8-b12nbu2-XgCoAEC,9pr1oE34bIM,"You perform a basic snatch and grab robbery at a local convenience store which turns into a strong arm robbery on an immigrant midget store clerk and in less than 30 minutes later you get lit up by a yahoo cop who told you to get the fuck out of the middle of the road and proceeded on until he recognized you as fitting the description of the assailant which just came over his radio; talk about Mutherfuckin Karma! Stealing shit does not warrant deadly force but Karma's a Bitch and who the fuck has the ability to control it or direct it's measures of decree? Ain't no Mutherfucker who puts on his pant's one leg at a time, that's for sure!",True,True,False,False,True,False,False,False,"You perform a basic snatch and grab robbery at a local convenience store which turns into a strong arm robbery on an immigrant midget store clerk and in less than 30 minutes later you get lit up by a yahoo cop who told you to get the fuck out of the middle of the road and proceeded on until he recognized you as fitting the description of the assailant which just came over his radio; talk about Mutherfuckin Karma! Stealing shit does not warrant deadly force but Karma's a Bitch and who the fuck has the ability to control it or direct it's measures of decree? Ain't no Mutherfucker who puts on his pant's one leg at a time, that's for sure!",perform basic snatch grab robbery local convenience store turn strong arm robbery immigrant midget store clerk less minute later get lit yahoo cop told get fuck middle road proceeded recognized fitting description assailant came radio talk mutherfuckin karma stealing shit warrant deadly force karma bitch fuck ability control direct measure decree aint mutherfucker put pant one leg time thats sure,399,60,0.012441679626749611,2,7
Ugg97M7HImLjcngCoAEC,9pr1oE34bIM,It's sad that I have to watch a YouTube video to get a non biased report about what's going on in Ferguson! Thank You!,False,False,False,False,False,False,False,False,It's sad that I have to watch a YouTube video to get a non biased report about what's going on in Ferguson! Thank You!,sad watch youtube video get non biased report whats going ferguson thank,72,12,0.059322033898305086,2,0
Ugg9WO2fOME-kXgCoAEC,9pr1oE34bIM,"This dude sure seems to know a good bit about smoking weeds.  Hmmm.
According this clown because this black man was somewhat on the gang side which is factual based on the photo's, that it was justified to MURDER AN UNARMED HUMAN BEING !  Its not ok you MF-er ",True,True,False,False,True,False,False,False,"This dude sure seems to know a good bit about smoking weeds. Hmmm. According this clown because this black man was somewhat on the gang side which is factual based on the photo's, that it was justified to MURDER AN UNARMED HUMAN BEING ! Its not ok you MF-er",dude sure seems know good bit smoking weed hmmm according clown black man somewhat gang side factual based photo justified murder unarmed human ok mfer,151,25,0.11877394636015326,1,0
UggAEGisedsvsXgCoAEC,9pr1oE34bIM,What injuries did the cop get treated for? ,False,False,False,False,False,False,False,False,What injuries did the cop get treated for?,injury cop get treated,22,4,0.023255813953488372,0,0
UggbUWQabAV4KHgCoAEC,9pr1oE34bIM,"I wonder how big of a crater Thug Brown made in the street when he met the final shot to the melon. You get what you sew... 

BLM - When Truth and Facts Don't then they Shit in their own Kitchens before they get the right directions to the toilet.",True,True,False,False,True,True,True,False,I wonder how big of a crater Thug Brown made in the street when he met the final shot to the melon. You get what you sew... BLM - When Truth and Facts Don't then they Shit in their own Kitchens before they get the right directions to the toilet.,wonder big crater thug brown made street met final shot melon get sew blm truth fact dont shit kitchen get right direction toilet,129,23,0.05220883534136546,0,1
UggcFVNippHDgHgCoAEC,9pr1oE34bIM,Stefan - a fan of Rep. M. Rivers,False,False,False,False,False,False,False,False,Stefan - a fan of Rep. M. Rivers,stefan fan rep river,20,4,0.125,0,0
Uggd4V1_xBv7c3gCoAEC,9pr1oE34bIM,"More of Your corrupt police will be harmed now. They are not safe from me. I will defend my self by fighting back and shooting them DEAD, so get your will's ready, cause its on!  catalyst? the facts of the city/town/government/usa, are the CATALYST. This pot has been boiling over for too many years, and now you have the generation that will bring the equalizer to your door step, We also have a PURGE; you will feel its effect. ",True,True,True,True,False,False,False,False,"More of Your corrupt police will be harmed now. They are not safe from me. I will defend my self by fighting back and shooting them DEAD, so get your will's ready, cause its on! catalyst? the facts of the city/town/government/usa, are the CATALYST. This pot has been boiling over for too many years, and now you have the generation that will bring the equalizer to your door step, We also have a PURGE; you will feel its effect.",corrupt police harmed safe defend self fighting back shooting dead get will ready cause catalyst fact citytowngovernmentusa catalyst pot boiling many year generation bring equalizer door step also purge feel effect,214,31,0.053488372093023255,1,0
UggdUQk8ULFpYXgCoAEC,9pr1oE34bIM,Shocking truths come to light. ,False,False,False,False,False,False,False,False,Shocking truths come to light.,shocking truth come light,25,4,0.03225806451612903,0,0
UggdxGw2fbcT0XgCoAEC,9pr1oE34bIM,"you are  clearly a racists shrill a canadian vegatable ,a plant that lives in a box of ivory snow and truly knows nothing about  the Negro race.    ",True,True,False,False,False,False,False,False,"you are clearly a racists shrill a canadian vegatable ,a plant that lives in a box of ivory snow and truly knows nothing about the Negro race.",clearly racist shrill canadian vegatable plant life box ivory snow truly know nothing negro race,96,15,0.006756756756756757,0,0
UggeJGTjxuw7BXgCoAEC,9pr1oE34bIM,You guys have to love this guy he spends 10 minutes telus how to roll a blunt,False,False,False,False,False,False,False,False,You guys have to love this guy he spends 10 minutes telus how to roll a blunt,guy love guy spends minute telus roll blunt,43,8,0.012987012987012988,0,0
UggF1U_TkJzTaXgCoAEC,9pr1oE34bIM,where's a taser gun when you need it???,False,False,False,False,False,False,False,False,where's a taser gun when you need it???,wheres taser gun need,21,4,0.0,0,0
UggFEwIh2dDAhXgCoAEC,9pr1oE34bIM,"@Stefan Molyneux You sir, are the dumbest smart guy ever. You are a researcher? Research the enitre history of the Blackman in America and you will understand why things are the way they are. You are so detachted from reality it is comical.",True,True,False,False,False,False,False,False,"Molyneux You sir, are the dumbest smart guy ever. You are a researcher? Research the enitre history of the Blackman in America and you will understand why things are the way they are. You are so detachted from reality it is comical.",molyneux sir dumbest smart guy ever researcher research enitre history blackman america understand thing way detachted reality comical,134,18,0.03333333333333333,0,0
UggFKCpU8q1tFHgCoAEC,9pr1oE34bIM,"Yeah of course he goes to college, and then when the money comes in from Pel the majority of Negros drop out half way through the semester.",False,False,False,False,False,False,False,False,"Yeah of course he goes to college, and then when the money comes in from Pel the majority of Negros drop out half way through the semester.",yeah course go college money come pel majority negro drop half way semester,75,13,0.02158273381294964,0,0
UgggEUGK9d1i4ngCoAEC,9pr1oE34bIM,You white folks always asked why would a cop do something that could ruin his career. My answer to this is because they know they can get away with it. They know their chief and their fellow cops will cover for them. They know white folks and assholes like you will make excuses for them and if by a slim to none chance their is a trial you and your kind will always acquit.,False,False,False,False,False,False,False,False,You white folks always asked why would a cop do something that could ruin his career. My answer to this is because they know they can get away with it. They know their chief and their fellow cops will cover for them. They know white folks and assholes like you will make excuses for them and if by a slim to none chance their is a trial you and your kind will always acquit.,white folk always asked would cop something could ruin career answer know get away know chief fellow cop cover know white folk asshole like make excuse slim none chance trial kind always acquit,193,33,0.0106951871657754,0,1
UgghcjortIFxa3gCoAEC,9pr1oE34bIM,"If blacks want respect, then speak, act, and dress like the Huxtable family. You want to be treated with prejudice then speak, act and dress like known gangsters, steal things, act like you own the street!",True,False,False,False,False,True,True,False,"If blacks want respect, then speak, act, and dress like the Huxtable family. You want to be treated with prejudice then speak, act and dress like known gangsters, steal things, act like you own the street!",black want respect speak act dress like huxtable family want treated prejudice speak act dress like known gangster steal thing act like street,142,23,0.014634146341463415,1,0
Uggi2Qoy2TduPHgCoAEC,9pr1oE34bIM,".     Leaving out information when giving a police report because they didn't ask you for that info, *is* lying by omission. That's why it's not outright lying......because you omitted the information. These are some stupid lawyers.",True,True,False,False,False,False,False,False,". Leaving out information when giving a police report because they didn't ask you for that info, *is* lying by omission. That's why it's not outright lying......because you omitted the information. These are some stupid lawyers.",leaving information giving police report didnt ask info lying omission thats outright lyingbecause omitted information stupid lawyer,132,17,0.01293103448275862,0,1
UggIA6nHLuVcm3gCoAEC,9pr1oE34bIM,mIcheal brown asked for it and got it! If you think he was shot because he was black then YOUR the racist!,False,False,False,False,False,False,False,False,mIcheal brown asked for it and got it! If you think he was shot because he was black then YOUR the racist!,micheal brown asked got think shot black racist,47,8,0.05660377358490566,2,0
UggIbSwrByxGXXgCoAEC,9pr1oE34bIM,"OK DIPSHITS: I don't care if he's 7 feet tall and 600 pounds.  
1. Call for BACKUP   2. Use pepper spray  3. Use your baton   4. Use your taser  5. Wait for BACKUP  6. Use your GUN
HOW DOES THE SAYING GO A MONKEY WITH BLINDFOLDS AND IT'S HANDS TIED BEHIND IT'S BACK?
ANYWAYS: The preliminary autopsy showed that he was shot 4 times IN LESS LETHAL AREAS before he was EXECUTED WITH 2 GUNSHOT WOUNDS TO THE HEAD!!!!!!!!!",True,True,False,False,False,False,False,False,OK DIPSHITS: I don't care if he's 7 feet tall and 600 pounds. 1. Call for BACKUP 2. Use pepper spray 3. Use your baton 4. Use your taser 5. Wait for BACKUP 6. Use your GUN HOW DOES THE SAYING GO A MONKEY WITH BLINDFOLDS AND IT'S HANDS TIED BEHIND IT'S BACK? ANYWAYS: The preliminary autopsy showed that he was shot 4 times IN LESS LETHAL AREAS before he was EXECUTED WITH 2 GUNSHOT WOUNDS TO THE HEAD!!!!!!!!!,ok dipshits dont care he foot tall pound call backup use pepper spray use baton use taser wait backup use gun saying go monkey blindfold hand tied behind back anyways preliminary autopsy showed shot time less lethal area executed gunshot wound head,248,42,0.3752969121140142,9,1
Ugginjdj8uO0KXgCoAEC,9pr1oE34bIM,so he deserved to be killed because he smoke weed...like fighting...throw the gang signs and allegedly stole cigars?,False,False,False,False,False,False,False,False,so he deserved to be killed because he smoke weed...like fighting...throw the gang signs and allegedly stole cigars?,deserved killed smoke weedlike fightingthrow gang sign allegedly stole cigar,76,10,0.0,0,1
UggiR-zPsqXFt3gCoAEC,9pr1oE34bIM,Great points.  Thank you for trying to calmly dissect this.  Praying the truth comes out and that we all can handle the truth. ,False,False,False,False,False,False,False,False,Great points. Thank you for trying to calmly dissect this. Praying the truth comes out and that we all can handle the truth.,great point thank trying calmly dissect praying truth come handle truth,71,11,0.023622047244094488,0,0
UggiuoZhmLtpVXgCoAEC,9pr1oE34bIM,"Is the cell phone video being shown anymore? All I get is a ""sorry"" message saying it is private.",False,False,False,False,False,False,False,False,"Is the cell phone video being shown anymore? All I get is a ""sorry"" message saying it is private.",cell phone video shown anymore get sorry message saying private,63,10,0.030927835051546393,0,0
UggIYYD2qSkn73gCoAEC,9pr1oE34bIM,"you published this on Aug 17 , the ""truth'' is still to be uncovered, we know what is likely,You cant assume to know the entire story before its been investigated, The Feds are going to investigate the PD now going back years, not just in this case. I think were going to know more as time goes on, assuming you know all the answers before its been looked at under a microscope is misleading to people",False,False,False,False,False,False,False,False,"you published this on Aug 17 , the ""truth'' is still to be uncovered, we know what is likely,You cant assume to know the entire story before its been investigated, The Feds are going to investigate the PD now going back years, not just in this case. I think were going to know more as time goes on, assuming you know all the answers before its been looked at under a microscope is misleading to people",published aug truth still uncovered know likelyyou cant assume know entire story investigated fed going investigate pd going back year case think going know time go assuming know answer looked microscope misleading people,221,33,0.017456359102244388,0,2
Uggj2Z8TsnXPAngCoAEC,9pr1oE34bIM,"I guess You've never done anything wrong in your life. So according to your analysis, police has right to shoot him six time to make sure he dead. He is already dead. You are very proud of this officer. This tells me everything about you. I hope you have children.",False,False,False,False,False,False,False,False,"I guess You've never done anything wrong in your life. So according to your analysis, police has right to shoot him six time to make sure he dead. He is already dead. You are very proud of this officer. This tells me everything about you. I hope you have children.",guess youve never done anything wrong life according analysis police right shoot six time make sure dead already dead proud officer tell everything hope child,158,25,0.026515151515151516,0,0
UggjBCQOC3WcUXgCoAEC,9pr1oE34bIM,"Looks like the media comes out with these bogus clams to cause division, side things up. The question to me isn't some much why don't people see the truth, but what is the government up to and planing on ? & why is the media fueling it for them ?",False,False,False,False,False,False,False,False,"Looks like the media comes out with these bogus clams to cause division, side things up. The question to me isn't some much why don't people see the truth, but what is the government up to and planing on ? & why is the media fueling it for them ?",look like medium come bogus clam cause division side thing question isnt much dont people see truth government planing medium fueling,133,21,0.008130081300813009,0,0
UggJpB3REqSocXgCoAEC,9pr1oE34bIM,"Stephan Ive been watching you for quite a while and this is my first post,  can you do The truth about Henry Kissinger I would be very interested in hearing your opinion on this man ty.",False,False,False,False,False,False,False,False,"Stephan Ive been watching you for quite a while and this is my first post, can you do The truth about Henry Kissinger I would be very interested in hearing your opinion on this man ty.",stephan ive watching quite first post truth henry kissinger would interested hearing opinion man ty,99,15,0.032432432432432434,0,0
UggJv-n9AXs0rXgCoAEC,9pr1oE34bIM,"Here is an intellectual and mature approach to this case

1- as a black man myself at 32 many of older black men or in prison, dead or stuck in the matrix as truthers struggling. Because there are no older men to guide these younger males, they often encounter police without understanding how to deal with a cop. Many of their role models come from rappers, who only advocate violence against police. So they are deers caught in the headlights of a potential life and death encounter. (Racism or Not)

2- Many black people are ranting about a hate crime, but clearly he assaulted the store clerk, which indicates the propensity of violence against Wilson. Stop pointing the finger and address the problems black teens have with their lack of male role models.

3-With that being said, black people need to address the alternatives of dealing with suspects/victims with non-lethal weaponry to deal with these encounters. If we as a race start to focus on solutions to a possible violent encounter with alternatives, then we can see progress with the police.

4- You can't go out and protest and burn down your communities in retalitation against a police, this only supports a theory that Brown was a product of a violent environment. Because how is burning down businesses going to solve the problem with the police department? This is counter-productive.

5-It was a hoax....",False,False,False,False,False,False,False,False,"Here is an intellectual and mature approach to this case 1- as a black man myself at 32 many of older black men or in prison, dead or stuck in the matrix as truthers struggling. Because there are no older men to guide these younger males, they often encounter police without understanding how to deal with a cop. Many of their role models come from rappers, who only advocate violence against police. So they are deers caught in the headlights of a potential life and death encounter. (Racism or Not) 2- Many black people are ranting about a hate crime, but clearly he assaulted the store clerk, which indicates the propensity of violence against Wilson. Stop pointing the finger and address the problems black teens have with their lack of male role models. 3-With that being said, black people need to address the alternatives of dealing with suspects/victims with non-lethal weaponry to deal with these encounters. If we as a race start to focus on solutions to a possible violent encounter with alternatives, then we can see progress with the police. 4- You can't go out and protest and burn down your communities in retalitation against a police, this only supports a theory that Brown was a product of a violent environment. Because how is burning down businesses going to solve the problem with the police department? This is counter-productive. 5-It was a hoax....",intellectual mature approach case black man many older black men prison dead stuck matrix truthers struggling older men guide younger male often encounter police without understanding deal cop many role model come rapper advocate violence police deer caught headlight potential life death encounter racism many black people ranting hate crime clearly assaulted store clerk indicates propensity violence wilson stop pointing finger address problem black teen lack male role model said black people need address alternative dealing suspectsvictims nonlethal weaponry deal encounter race start focus solution possible violent encounter alternative see progress police cant go protest burn community retalitation police support theory brown product violent environment burning business going solve problem police department counterproductive hoax,842,114,0.011535688536409516,0,2
UggKO3TBRdgPF3gCoAEC,9pr1oE34bIM,"it''s freaking 2014 and some people are still racist, police are still awful ",True,True,False,False,False,False,False,False,"it''s freaking 2014 and some people are still racist, police are still awful",freaking people still racist police still awful,47,7,0.0,0,0
UggKptArKFf9IngCoAEC,9pr1oE34bIM,How the did he get shot 3 times in the inside of his right arm and once in the palm of his hand if he didn't have his hands in a surrender position? That's not consistent with him charging an officer. It consistent with eye witness accounts who said he was surrendering.,False,False,False,False,False,False,False,False,How the did he get shot 3 times in the inside of his right arm and once in the palm of his hand if he didn't have his hands in a surrender position? That's not consistent with him charging an officer. It consistent with eye witness accounts who said he was surrendering.,get shot time inside right arm palm hand didnt hand surrender position thats consistent charging officer consistent eye witness account said surrendering,153,22,0.011111111111111112,0,0
UggktxNeAtmCR3gCoAEC,9pr1oE34bIM,"Great video. Although I wish he would've focused more on all the shit police are doing, because that's the only thing keeping the rioters and their supporters from being complete idiots.",True,True,False,False,True,False,False,False,"Great video. Although I wish he would've focused more on all the shit police are doing, because that's the only thing keeping the rioters and their supporters from being complete idiots.",great video although wish wouldve focused shit police thats thing keeping rioter supporter complete idiot,105,15,0.016129032258064516,0,2
UggKVwV2qoUGbHgCoAEC,9pr1oE34bIM,"this is going 'viral' - already viewed by 100,000 police in US.",False,False,False,False,False,False,False,False,"this is going 'viral' - already viewed by 100,000 police in US.",going viral already viewed police u,35,6,0.031746031746031744,0,0
Uggl6OZkHnqeeXgCoAEC,9pr1oE34bIM,a thug going to college  black people  are always  crying..    what about the American Indians  I don't see no one crying for them.....  ,True,False,False,False,False,True,True,False,a thug going to college black people are always crying.. what about the American Indians I don't see no one crying for them.....,thug going college black people always cry american indian dont see one cry,75,13,0.021897810218978103,0,0
UggmBJGNC3HCN3gCoAEC,9pr1oE34bIM,"So, this guy gets high A lot ",False,False,False,False,False,False,False,False,"So, this guy gets high A lot",guy get high lot,16,4,0.06896551724137931,0,0
UggM-fFNFmNZX3gCoAEC,9pr1oE34bIM,"Michael Brown the 13th person to be shot that week in the US
Here are the others, notice they almost all share something in common.
http://tftppull.freethoughtllc.netdna-cdn.com/wp-content/uploads/2014/11/murdered-by-police.jpg",False,False,False,False,False,False,False,False,"Michael Brown the 13th person to be shot that week in the US Here are the others, notice they almost all share something in common.",michael brown th person shot week u others notice almost share something common,79,13,0.021834061135371178,0,0
Ugg-mmBHT4T8ongCoAEC,9pr1oE34bIM,His character does not matter he was un-armed and killed while his hands was up!!!!!! Damn you could have arrested him not kill him. What the Fuck you let OJ get away with murder and kill this boy for stealing cigars,False,False,False,False,False,False,False,False,His character does not matter he was un-armed and killed while his hands was up!!!!!! Damn you could have arrested him not kill him. What the Fuck you let OJ get away with murder and kill this boy for stealing cigars,character matter unarmed killed hand damn could arrested kill fuck let oj get away murder kill boy stealing cigar,113,19,0.027777777777777776,6,5
UggmnZVP_3mtZngCoAEC,9pr1oE34bIM,"Bullshit, the best places to live in America, are completely liberal, and the worst places to live in America, are overwhelmingly republican. And that is a fact jack.",True,True,False,False,True,False,False,False,"Bullshit, the best places to live in America, are completely liberal, and the worst places to live in America, are overwhelmingly republican. And that is a fact jack.",bullshit best place live america completely liberal worst place live america overwhelmingly republican fact jack,112,15,0.024096385542168676,0,1
UggmYvutq7TQT3gCoAEC,9pr1oE34bIM,internet trolling is at an all time high,False,False,False,False,False,False,False,False,internet trolling is at an all time high,internet trolling time high,27,4,0.0,0,0
UggN23XYVd645HgCoAEC,9pr1oE34bIM,"so you want to shoot them, can hardly wait till one of your kids gets in trouble with the police and gets killed",True,True,False,True,False,False,False,False,"so you want to shoot them, can hardly wait till one of your kids gets in trouble with the police and gets killed",want shoot hardly wait till one kid get trouble police get killed,65,12,0.0,0,1
Uggn2MEU8ktaUngCoAEC,9pr1oE34bIM,Another great video and thanks for not putting one out right away but thinking it thru as usual. It is sad that the Young Turks and other channels just went all cliche on everything without thinking which made them look like a bunch of hypocrites.,False,False,False,False,False,False,False,False,Another great video and thanks for not putting one out right away but thinking it thru as usual. It is sad that the Young Turks and other channels just went all cliche on everything without thinking which made them look like a bunch of hypocrites.,another great video thanks putting one right away thinking thru usual sad young turk channel went cliche everything without thinking made look like bunch hypocrite,163,25,0.016194331983805668,0,0
UggNo3CwsWo7vHgCoAEC,9pr1oE34bIM,Blunt = addiction to tobacco . That is why the blunt  keeps calling you . This is another play of the race card .,False,False,False,False,False,False,False,False,Blunt = addiction to tobacco . That is why the blunt keeps calling you . This is another play of the race card .,blunt addiction tobacco blunt keep calling another play race card,65,10,0.02654867256637168,0,0
Ugg-OnOaqwandHgCoAEC,9pr1oE34bIM,"Cops NEED to be given a very wide latitude in self defense considering the threats they face and they if incapacitated, they have a very high chance of being executed with their own dam gun.Noone seems o care about this shit...",True,True,False,False,True,False,False,False,"Cops NEED to be given a very wide latitude in self defense considering the threats they face and they if incapacitated, they have a very high chance of being executed with their own dam gun.Noone seems o care about this shit...",cop need given wide latitude self defense considering threat face incapacitated high chance executed dam gunnoone seems care shit,129,19,0.02643171806167401,0,1
UggOThSsQKcee3gCoAEC,9pr1oE34bIM,since we now know that he never held his hands up.  Anyone who raises his hand up to show he is against the police of Ferguson is a racist scumbag.  Watch tv and count them.  There are a lot of racist scumbags out there.,True,False,False,False,False,True,True,False,since we now know that he never held his hands up. Anyone who raises his hand up to show he is against the police of Ferguson is a racist scumbag. Watch tv and count them. There are a lot of racist scumbags out there.,since know never held hand anyone raise hand show police ferguson racist scumbag watch tv count lot racist scumbags,115,19,0.01818181818181818,0,0
UggOXqTVv9Ir6ngCoAEC,9pr1oE34bIM,on drugs*,False,False,False,False,False,False,False,False,on drugs*,drug,4,1,0.0,0,0
UggpkQuWQOHRGXgCoAEC,9pr1oE34bIM,"Very interesting, and informative. ",False,False,False,False,False,False,False,False,"Very interesting, and informative.",interesting informative,23,2,0.02857142857142857,0,0
UggqGxEmXED_sXgCoAEC,9pr1oE34bIM,Its all a hoax ,False,False,False,False,False,False,False,False,Its all a hoax,hoax,4,1,0.06666666666666667,0,0
UggRpy1F0-C0j3gCoAEC,9pr1oE34bIM,ALSO LOVE HOW THEY ONLY SHOW PICTURES OF BROWN AS AN ANGEL AND NOT AS A TUG.,True,False,False,False,False,True,True,False,ALSO LOVE HOW THEY ONLY SHOW PICTURES OF BROWN AS AN ANGEL AND NOT AS A TUG.,also love show picture brown angel tug,38,7,0.7763157894736842,0,0
UggrYrgxQrVjj3gCoAEC,9pr1oE34bIM,@23:00 hear what the guy is saying.. That a policemen stated that in his 31 years of service 8 officers have died by their own weapon and one was shoot execution style or whatever. So why the fuck does Officer Wilson let this 300 pound guy run 150ft--he's too big to run that fast I can assume? Shouldn't it take about 30-40 ft to tell Brown to freeze or he'll shoot? Bs all the way if you tell me.,True,True,False,True,True,False,False,False,:00 hear what the guy is saying.. That a policemen stated that in his 31 years of service 8 officers have died by their own weapon and one was shoot execution style or whatever. So why the fuck does Officer Wilson let this 300 pound guy run 150ft--he's too big to run that fast I can assume? Shouldn't it take about 30-40 ft to tell Brown to freeze or he'll shoot? Bs all the way if you tell me.,hear guy saying policeman stated year service officer died weapon one shoot execution style whatever fuck officer wilson let pound guy run fthes big run fast assume shouldnt take ft tell brown freeze hell shoot b way tell,221,38,0.020100502512562814,0,4
Uggt_2yhK7oy9HgCoAEC,9pr1oE34bIM,I'm a black young woman and I like how Stefan thinks. We need more people like this in our country.,False,False,False,False,False,False,False,False,I'm a black young woman and I like how Stefan thinks. We need more people like this in our country.,im black young woman like stefan think need people like country,63,11,0.04040404040404041,0,0
UggtDZYM0C-TVngCoAEC,9pr1oE34bIM,death ti the white devil,True,False,False,False,False,True,True,False,death ti the white devil,death ti white devil,20,4,0.0,0,0
UggtgJSrpf7Y7XgCoAEC,9pr1oE34bIM,The major difference between the Zimmerman case and this one is that the shooter Zimmerman's name was not withheld and he was taken into custody.  News media were able to document Zimmerman's injuries immediately.  This case was handled horribly by a lack of immediate transparency.   Because even if everything is true from the PO it will be questioned as a cover-up.  Also the community has a history of Police abuse and missing videos after alleged abuse has occurred.  The response to media and peaceful protesters also showed a complete lack of understanding about escalation.  Unlike authorities dealing with potential Zimmerman looting and riots PD in this case attacked protesters rather than station themselves near looting targets to protect businesses.  Criminals will always take the opportunity of distractions like storms or blackout or protests to loot.  Authorities know this.  And they know it is great propaganda against protesters who are seen as the cause of the looting rather than the PD who failed to protect businesses.  It also illustrates why the 2nd Amendment is so valuable.  Business owners that depended on PD for protection got looted while business owners that depended on themselves and their right to bear arms were not looted. ,False,False,False,False,False,False,False,False,The major difference between the Zimmerman case and this one is that the shooter Zimmerman's name was not withheld and he was taken into custody. News media were able to document Zimmerman's injuries immediately. This case was handled horribly by a lack of immediate transparency. Because even if everything is true from the PO it will be questioned as a cover-up. Also the community has a history of Police abuse and missing videos after alleged abuse has occurred. The response to media and peaceful protesters also showed a complete lack of understanding about escalation. Unlike authorities dealing with potential Zimmerman looting and riots PD in this case attacked protesters rather than station themselves near looting targets to protect businesses. Criminals will always take the opportunity of distractions like storms or blackout or protests to loot. Authorities know this. And they know it is great propaganda against protesters who are seen as the cause of the looting rather than the PD who failed to protect businesses. It also illustrates why the 2nd Amendment is so valuable. Business owners that depended on PD for protection got looted while business owners that depended on themselves and their right to bear arms were not looted.,major difference zimmerman case one shooter zimmermans name withheld taken custody news medium able document zimmermans injury immediately case handled horribly lack immediate transparency even everything true po questioned coverup also community history police abuse missing video alleged abuse occurred response medium peaceful protester also showed complete lack understanding escalation unlike authority dealing potential zimmerman looting riot pd case attacked protester rather station near looting target protect business criminal always take opportunity distraction like storm blackout protest loot authority know know great propaganda protester seen cause looting rather pd failed protect business also illustrates nd amendment valuable business owner depended pd protection got looted business owner depended right bear arm looted,839,111,0.020602218700475437,0,0
Uggtr3_r-awjQHgCoAEC,9pr1oE34bIM,"Michael Brown was not positively identified as the assailant in the store in the supposed robbery, Darren Wilson was not aware of any robbery at the time of the encounter..... clearly your a racist, I will be unsubscribing....",False,False,False,False,False,False,False,False,"Michael Brown was not positively identified as the assailant in the store in the supposed robbery, Darren Wilson was not aware of any robbery at the time of the encounter..... clearly your a racist, I will be unsubscribing....",michael brown positively identified assailant store supposed robbery darren wilson aware robbery time encounter clearly racist unsubscribing,140,17,0.022123893805309734,0,1
UggTTycvIakyJXgCoAEC,9pr1oE34bIM,"you need to search Youtube for ""  Actual CNN Doctored Audio of #MichaelBrown Shooting  "" CNN is caught changing evidence﻿",False,False,False,False,False,False,False,False,"you need to search Youtube for "" Actual CNN Doctored Audio of MichaelBrown Shooting "" CNN is caught changing evidence﻿",need search youtube actual cnn doctored audio michaelbrown shooting cnn caught changing evidence﻿,97,13,0.10743801652892562,0,0
UggtxiCtdYGuVHgCoAEC,9pr1oE34bIM,"Very informative, really appreciate this video!",False,False,False,False,False,False,False,False,"Very informative, really appreciate this video!",informative really appreciate video,35,4,0.02127659574468085,1,0
UggUSnyL5_nnJngCoAEC,9pr1oE34bIM,"You forgot to add to your ""timeline"" that the suspect also assaulted the owner of the store and threatens him!",False,False,False,False,False,False,False,False,"You forgot to add to your ""timeline"" that the suspect also assaulted the owner of the store and threatens him!",forgot add timeline suspect also assaulted owner store threatens,64,9,0.00909090909090909,1,1
UgguXhNlJTeJ53gCoAEC,9pr1oE34bIM,"Great video. Level-headed, cogent, and fair. Unfortunately, cognitive dissonance and confirmation bias have taken a hold of the whole discussion, but this is a breath of fresh air. Thank you, Stefan.",False,False,False,False,False,False,False,False,"Great video. Level-headed, cogent, and fair. Unfortunately, cognitive dissonance and confirmation bias have taken a hold of the whole discussion, but this is a breath of fresh air. Thank you, Stefan.",great video levelheaded cogent fair unfortunately cognitive dissonance confirmation bias taken hold whole discussion breath fresh air thank stefan,146,19,0.02512562814070352,0,0
