CommentId,VideoId,Text,text_clean,text_processed,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,IsAnyToxic
UgjAbTq8jPYe-3gCoAEC,04kJtp6pVXI,"Mike browns father does NOT buy into it....he got caught on video saying ""Burn the bitch down"" reffering to Ferguson................and this dude you are interviwing is just a thug and should not be given air time.............",mike browns father does not buy into it he got caught on video saying burn the bitch down reffering to ferguson and this dude you are interviwing is just a thug and should not be given air time,mike browns father buy catch burn bitch reffere ferguson dude interviwing thug air time,True,True,False,False,False,False,False,False,False,False,False,False,1
UgjaIDpGIJRjungCoAEC,04kJtp6pVXI,"Brown isused as an excuse to loot take peoples shit and destroy neighborhoods , haaaa typical ghetto bullshit. Ya ain't even hood, ya just ghetto bitches collecting free rent from the govt while fighting the govt. same occupy Wall Street fagets have nothing else to do , go clean the highways !!!!!",brown isused as an excuse to loot take peoples shit and destroy neighborhoods haaaa typical ghetto bullshit ya ain't even hood ya just ghetto bitches collecting free rent from the govt while fighting the govt same occupy wall street fagets have nothing else to do go clean the highways,brown isuse excuse loot people shit destroy neighborhood haaaa typical ghetto bullshit ya hood ya ghetto bitch collect free rent govt fight govt occupy wall street faget clean highway,True,False,False,False,False,True,True,False,False,False,False,False,1
Ugjax0Ijp6FTgXgCoAEC,04kJtp6pVXI,WTF!! Isn't this the guy who got mugged for his iphone 6 in ferguson?? That video was hilarious!!,wtf isn't this the guy who got mugged for his iphone in ferguson that video was hilarious,wtf guy mug iphone ferguson hilarious,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjBBBmH3xFa6ngCoAEC,04kJtp6pVXI,"*WHAT DOES TRAYVON MARTIN AND MICHAEL BROWN HAVE IN COMMON?*  
*THE REAL REASON BEHIND THE RIOTS THAT NO ONE DARE SPEAK OF.*

As with the Zimmerman case the common factors here are those race mongers like Al  Sharpton, CNN and MSNBC whipping up the black community to see racism where there is no racism and injustice where there is no injustice.

Give it a year or two and I can promise you, there WILL be another Zimmerman or Michael Brown style case.
 
*But the bigger question is WHY will there be a similar case?* 

Because rather than face the REAL  root cause of  many of the problems suffered by black Americans - poverty , high crime, the high black on black murder rate, it is far easier to turn a blind eye , and point the finger and shout RACISM !   

*SO WHAT IS THE ROOT CAUSE OF BLACK PROBLEMS IN AMERICA IF ITS NOT RACISM?*

The root cause is the break down of the black American family and the high number of fatherless children growing up in single parent homes. The governments own statistics reveal that children born into fatherless homes are more likely to drop out of school, more likely to have a history of unemployment, high chance of poverty,  and more likely to serve time in prison - the list goes on and on.

When we look at the fact that 70% of black children will grow up in a fatherless home compared to 24% of  white children we see a number that begins to explain WHY black poverty and black crime is so high amongst blacks in America with 70% of black mothers on welfare.

Complied with a dysfunctional gangster-rap culture that glorifies promiscuity, drug dealers the abuse of women and the power of the gun, we see a problem beginning to emerge and the reason for the deaths of Trayvon Martin and Michael Brown begin to come clear.

Black Americans, a 13% minority, are doing 54% of the dying and probably 54% of the killing. That needs to be said. So now we have black culture of violence financed by the welfare system. 

*CONCLUSION*

*Like i said - there WILL BE  another ""race based case"" sooner or latter - in fact it will NEVER end. As long as race mongers like Sharpton , CNN and MSNBC continue to promote the idea that its all about racism rather than the disintegration of the black American family another Ferguson is just around the corner !*",what does trayvon martin and michael brown have in common the real reason behind the riots that no one dare speak of as with the zimmerman case the common factors here are those race mongers like al sharpton cnn and msnbc whipping up the black community to see racism where there is no racism and injustice where there is no injustice give it a year or two and i can promise you there will be another zimmerman or michael brown style case but the bigger question is why will there be a similar case because rather than face the real root cause of many of the problems suffered by black americans poverty high crime the high black on black murder rate it is far easier to turn a blind eye and point the finger and shout racism so what is the root cause of black problems in america if its not racism the root cause is the break down of the black american family and the high number of fatherless children growing up in single parent homes the governments own statistics reveal that children born into fatherless homes are more likely to drop out of school more likely to have a history of unemployment high chance of poverty and more likely to serve time in prison the list goes on and on when we look at the fact that of black children will grow up in a fatherless home compared to of white children we see a number that begins to explain why black poverty and black crime is so high amongst blacks in america with of black mothers on welfare complied with a dysfunctional gangster rap culture that glorifies promiscuity drug dealers the abuse of women and the power of the gun we see a problem beginning to emerge and the reason for the deaths of trayvon martin and michael brown begin to come clear black americans a minority are doing of the dying and probably of the killing that needs to be said so now we have black culture of violence financed by the welfare system conclusion like i said there will be another race based case sooner or latter in fact it will never end as long as race mongers like sharpton cnn and msnbc continue to promote the idea that its all about racism rather than the disintegration of the black american family another ferguson is just around the corner,trayvon martin michael brown common real reason riot dare speak zimmerman case common factor race monger like al sharpton cnn msnbc whip black community racism racism injustice injustice year promise zimmerman michael brown style case big question similar case face real root cause problem suffer black americans poverty high crime high black black murder rate far easy turn blind eye point finger shout racism root cause black problem america racism root cause break black american family high number fatherless child grow single parent home government statistic reveal child bear fatherless home likely drop school likely history unemployment high chance poverty likely serve time prison list look fact black child grow fatherless home compare white child number begin explain black poverty black crime high black america black mother welfare comply dysfunctional gangster rap culture glorify promiscuity drug dealer abuse woman power gun problem begin emerge reason death trayvon martin michael brown begin come clear black americans minority dying probably killing need black culture violence finance welfare system conclusion like race base case soon fact end long race monger like sharpton cnn msnbc continue promote idea racism disintegration black american family ferguson corner,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjBeAouVGlnHHgCoAEC,04kJtp6pVXI,"How many shots to disable one man ? If the officer felt so threatened was there a call for backup ? How many shots before one man cannot continue to threaten another ? With the transcript of witness evidence released there seems to more questions unanswered than answered, I pray for all involved that they might find some peace from a terrible encounter. Amen ",how many shots to disable one man if the officer felt so threatened was there a call for backup how many shots before one man cannot continue to threaten another with the transcript of witness evidence released there seems to more questions unanswered than answered i pray for all involved that they might find some peace from a terrible encounter amen,shot disable man officer feel threatened backup shot man continue threaten transcript witness evidence release question unanswered answer pray involve find peace terrible encounter aman,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugj-d4OvbPSsp3gCoAEC,04kJtp6pVXI,"My thought of this ""waste of skin' catching his just  desert at 3300fps wouldn't make me a popular guy with  the ""no free people allowed"" party. But I don't live on the bookends of this country. The rest of you libshits' would do yourselves justice to know the MAJORITY of Real Americans despise you in every way. Know It and own it. Every day you continue to exist is because ying must have yang motherjumper!",my thought of this waste of skin' catching his just desert at fps wouldn't make me a popular guy with the no free people allowed party but i don't live on the bookends of this country the rest of you libshits' would do yourselves justice to know the majority of real americans despise you in every way know it and own it every day you continue to exist is because ying must have yang motherjumper,thought waste skin catch desert fps popular guy free people allow party live bookend country rest libshit justice know majority real americans despise way know day continue exist ying yang motherjumper,True,True,False,False,True,True,False,False,False,False,False,False,1
UgjDj4EdLYK2DHgCoAEC,04kJtp6pVXI,"Wow, an a-hole that makes a CNN interviewer seem reasonable and balanced....",wow an a hole that makes a cnn interviewer seem reasonable and balanced,wow hole cnn interviewer reasonable balanced,True,True,False,False,True,False,False,False,False,False,False,False,1
UgjDkqFGun9P7XgCoAEC,04kJtp6pVXI,Never argue with an idiot ,never argue with an idiot,argue idiot,True,True,False,False,False,False,False,False,False,False,False,False,1
UgjDNWUuHfmW8ngCoAEC,04kJtp6pVXI,"So ratchet!lol
",so ratchet lol,ratchet lol,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugjek7V9EALpd3gCoAEC,04kJtp6pVXI,"STFU YOU MUSLIM PIECE OF SHIT!  the cops should have fired ten rounds into his ass.

or better still... lets cut his head off and pour pigs blood down his throat. I am willing to bet it was them dirty fckn Islamic bastards that set those fires and not even the blacks that did.",stfu you muslim piece of shit the cops should have fired ten rounds into his ass or better still lets cut his head off and pour pigs blood down his throat i am willing to bet it was them dirty fckn islamic bastards that set those fires and not even the blacks that did,stfu muslim piece shit cop fire round ass let cut head pour pig blood throat willing bet dirty fckn islamic bastard set fire black,True,True,True,True,False,True,False,False,False,False,True,False,1
UgjElqgr_N7Rz3gCoAEC,04kJtp6pVXI,"I made a song addressing Ferguson and the issues today. Please listen and thank you

Tha Bigger Picture - SoundCloud
Listen to Tha Bigger Picture by Kool D #np on #SoundCloud
http://soundcloud.com/derek-savage-3/tha-bigger-picture",i made a song addressing ferguson and the issues today please listen and thank you tha bigger picture soundcloud listen to tha bigger picture by kool d np on soundcloud,song address ferguson issue today listen thank tha big picture soundcloud listen tha big picture kool d np soundcloud,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjfhaN-0hZ-l3gCoAEC,04kJtp6pVXI,"Michael Smerconish is a little bitch. I like how he subtly tries to insult the guy and the guy laughs at him. This really shows how low CNN will stoop and what a garbage hole CNN has become.. And what a piece of ass sucking work Michael Smerconish is.  I guess it is no wonder why in my home we
DON'T WATCH CNN.  (CRAP NEWS NETWORK)",michael smerconish is a little bitch i like how he subtly tries to insult the guy and the guy laughs at him this really shows how low cnn will stoop and what a garbage hole cnn has become and what a piece of ass sucking work michael smerconish is i guess it is no wonder why in my home we don't watch cnn crap news network,michael smerconish little bitch like subtly try insult guy guy laugh low cnn stoop garbage hole cnn piece ass suck work michael smerconish guess wonder home cnn crap news network,True,True,False,False,True,False,False,False,False,False,False,False,1
UgjfTxEkymS1K3gCoAEC,04kJtp6pVXI,"NO THANKSGIVEN OR CHRISTMAS   for all the Owners of the Business that were Looted,stole from, Burned out for no good reason and NONE FOR YEARS TO COME,    These People did NOTHING except serve the same ones that Burned them out.     May God have mercy on you    I WOULD NOT.",no thanksgiven or christmas for all the owners of the business that were looted stole from burned out for no good reason and none for years to come these people did nothing except serve the same ones that burned them out may god have mercy on you i would not,thanksgiven christmas owner business loot stole burn good reason year come people serve burn god mercy,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjhXqKvY-E1HHgCoAEC,04kJtp6pVXI,The grand jury amd processor have too much power in the justice system amd connections with other police departments that's what I'm sayin honestly,the grand jury amd processor have too much power in the justice system amd connections with other police departments that's what i'm sayin honestly,grand jury amd processor power justice system amd connection police department sayin honestly,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjI7Oy_v6z_k3gCoAEC,04kJtp6pVXI,"They are protecting and serving us, from people like Michael Brown. The guy deserved to be killed, cry more about it...",they are protecting and serving us from people like michael brown the guy deserved to be killed cry more about it,protect serve people like michael brown guy deserve kill cry,True,True,False,True,False,False,False,False,False,False,False,False,1
UgjJBCVWZfyM6ngCoAEC,04kJtp6pVXI,"If that cop shot a white guy, there would not be any riots. But since he shot a black guy, everyone seems to think it was because he was black. Look at the evidence not skin color. Everyone always throws out the race card over crap like this.",if that cop shot a white guy there would not be any riots but since he shot a black guy everyone seems to think it was because he was black look at the evidence not skin color everyone always throws out the race card over crap like this,cop shoot white guy riot shoot black guy think black look evidence skin color throw race card crap like,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjKH2wDH7jQ3ngCoAEC,04kJtp6pVXI,"I find it amusing how all of these protesters claim they're fighting against racism but yet they are blind to their own racism. There have been several reports of black people attacking white people. Just a couple of days ago, it was reported that a white man was beaten to death with a hammer by black teens in St. Louis. Yeah clearly no racial intent there. Fucking hypocrites. ",i find it amusing how all of these protesters claim they're fighting against racism but yet they are blind to their own racism there have been several reports of black people attacking white people just a couple of days ago it was reported that a white man was beaten to death with a hammer by black teens in st louis yeah clearly no racial intent there fucking hypocrites,find amuse protester claim fight racism blind racism report black people attack white people couple day ago report white man beat death hammer black teen st louis yeah clearly racial intent fuck hypocrite,True,True,False,True,False,True,True,False,False,False,False,False,1
UgjlrNXeyEXBwXgCoAEC,04kJtp6pVXI,"EXCELLENT!! They'd (media-slaves) have us wait to speak out,,so this gets lost into the next tragedy.. there's a travesty happening here that's been going on since thee origins of USA. Nøbody is free. Thee illusion is real. & so is thee struggle. & we're experiencing the collision of this experiment. Psychological warfare through attrition. In typing that,,always be aware of baiting.. don't allow 'them' to create 'helter skelter' ",excellent they'd media slaves have us wait to speak out so this gets lost into the next tragedy there's a travesty happening here that's been going on since thee origins of usa n body is free thee illusion is real so is thee struggle we're experiencing the collision of this experiment psychological warfare through attrition in typing that always be aware of baiting don't allow 'them' to create 'helter skelter',excellent medium slave wait speak lose tragedy travesty happen thee origin usa n body free thee illusion real thee struggle experience collision experiment psychological warfare attrition type aware bait allow create helter skelter,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjM74PGGbwFY3gCoAEC,04kJtp6pVXI,"Michael Brown, rob a store assaulted the store owner. Then fought with a police officer Darren Wilson in and through the police window went for the officer gun, then was shot and killed. Brown did not have a shirt saying I'm not armed. This is what happens when you do criminal activity, regardless of the color of your skin. A linch mob mentality should not get there way, or public pressure when all the facts support Browns activity of the day. Some wonder if Brown wanted death (suicide) by cop for his family could sue.",michael brown rob a store assaulted the store owner then fought with a police officer darren wilson in and through the police window went for the officer gun then was shot and killed brown did not have a shirt saying i'm not armed this is what happens when you do criminal activity regardless of the color of your skin a linch mob mentality should not get there way or public pressure when all the facts support browns activity of the day some wonder if brown wanted death suicide by cop for his family could sue,michael brown rob store assault store owner fight police officer darren wilson police window officer gun shoot kill brown shirt arm happen criminal activity regardless color skin linch mob mentality way public pressure fact support browns activity day wonder brown want death suicide cop family sue,True,True,False,True,False,False,False,False,False,False,False,False,1
UgjmzNGyJF1uzHgCoAEC,04kJtp6pVXI,this fucking fuck can't even defend himself properly what a joke,this fucking fuck can't even defend himself properly what a joke,fucking fuck defend properly joke,True,True,False,False,True,False,False,False,False,False,False,False,1
UgjNiAdoDPMUW3gCoAEC,04kJtp6pVXI,Wow.. Think I'm going to buy a bullet proof vest..shit! if your black it's like everybody is tryin' to shoot you.!,wow think i'm going to buy a bullet proof vest shit if your black it's like everybody is tryin' to shoot you,wow think buy bullet proof vest shit black like everybody tryin shoot,True,True,False,True,False,False,False,False,False,False,False,False,1
UgjodqpHT_cLnHgCoAEC,04kJtp6pVXI,If a black officer shot a white guy it would be fine by black people.  I'm not a racist. ,if a black officer shot a white guy it would be fine by black people i'm not a racist,black officer shoot white guy fine black people racist,True,False,False,False,False,True,True,False,False,False,False,False,1
Ugj-OPIvnk0plHgCoAEC,04kJtp6pVXI,"This delusional moron's anger is ONLY justified if Mike was, indeed, unjustly killed. If, on the other hand, Mike was a malicious person, and the shooting was justified, then all the rioting is not justified. NO ONE can know what happened there that day, so any riots are taking place on the basis of assumptions. ",this delusional moron's anger is only justified if mike was indeed unjustly killed if on the other hand mike was a malicious person and the shooting was justified then all the rioting is not justified no one can know what happened there that day so any riots are taking place on the basis of assumptions,delusional moron anger justify mike unjustly kill hand mike malicious person shooting justify rioting justify know happen day riot place basis assumption,True,True,False,False,True,False,False,False,False,False,False,False,1
UgjP7lbdAZIARXgCoAEC,04kJtp6pVXI,"OMG! IT'S A TERRORIST! AN ISIS UNDERCOVER-AGENT! What are you doing, Americans???? ARREST HIM!",omg it's a terrorist an isis undercover agent what are you doing americans arrest him,omg terrorist isis undercover agent americans arrest,True,False,False,False,False,True,True,False,False,False,False,False,1
UgjPbUB7WBPWGngCoAEC,04kJtp6pVXI,Keep letting real people get in front of the camera... The truth will be told in its purest form.,keep letting real people get in front of the camera the truth will be told in its purest form,let real people camera truth tell pure form,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjPxVdzjpe293gCoAEC,04kJtp6pVXI,criminal kids get shot by the police almost everyday. Plus Mike Brown has a bad criminal record and started the fight.,criminal kids get shot by the police almost everyday plus mike brown has a bad criminal record and started the fight,criminal kid shoot police everyday plus mike brown bad criminal record start fight,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjQHirhwcgJDXgCoAEC,04kJtp6pVXI,"The city is full of really, really, really dumb people.  Can't try to reason with them.",the city is full of really really really dumb people can't try to reason with them,city dumb people try reason,True,True,False,False,False,False,False,False,False,False,False,False,1
UgjqOULoobsFBXgCoAEC,04kJtp6pVXI,This is not your counties go back to he middle east that's your counties b,this is not your counties go back to he middle east that's your counties b,county middle east county b,True,False,False,False,False,True,True,False,False,False,False,False,1
UgjqUwip_APfmXgCoAEC,04kJtp6pVXI,"people get shot everyday, how come this is the only one thats getting attention ",people get shot everyday how come this is the only one thats getting attention,people shoot everyday come s attention,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjrGaGIqNBEk3gCoAEC,04kJtp6pVXI,"Why is it that in the history of mankind where people of all color, creed and cultures have found a way to rise out of the ashes of oppression for their self betterment and self preservation, EXCEPT for the blacks??????????????! WHY? Please enlighten me to this unknown phenomena.",why is it that in the history of mankind where people of all color creed and cultures have found a way to rise out of the ashes of oppression for their self betterment and self preservation except for the blacks why please enlighten me to this unknown phenomena,history mankind people color creed culture find way rise ash oppression self betterment self preservation black enlighten unknown phenomenon,True,False,False,False,False,True,True,False,False,False,False,False,1
UgjsJRASPa3OWHgCoAEC,04kJtp6pVXI,What a fucking douche bag,what a fucking douche bag,fucking douche bag,True,True,False,False,True,False,False,False,False,False,False,False,1
UgjUmLh6NzcUIHgCoAEC,04kJtp6pVXI,CNN needs to hire that man. He is a real American. We are in trouble. ,cnn needs to hire that man he is a real american we are in trouble,cnn need hire man real american trouble,True,True,False,True,False,False,False,False,False,False,False,False,1
UgjuofaJSKK4uXgCoAEC,04kJtp6pVXI,"One feral hoodlum put down, the rest of us no longer need to fear his thuggish behavior. Upset about that? Blame his parents- they failed to raise him right and provide proper supervision. Or, he was just defective from the start. Either way sounds like a case of quality control to me. Thank you Officer Wilson for doing your job.",one feral hoodlum put down the rest of us no longer need to fear his thuggish behavior upset about that blame his parents they failed to raise him right and provide proper supervision or he was just defective from the start either way sounds like a case of quality control to me thank you officer wilson for doing your job,feral hoodlum rest long need fear thuggish behavior upset blame parent fail raise right provide proper supervision defective start way sound like case quality control thank officer wilson job,True,False,False,False,False,True,True,False,False,False,False,False,1
UgjuogKZIaJQBHgCoAEC,04kJtp6pVXI,The US government is killing its population!,the us government is killing its population,government kill population,True,True,False,True,False,False,False,False,False,False,False,False,1
UgjuxrM3xLeDeHgCoAEC,04kJtp6pVXI,FAKE!!...CNN IS BS,fake cnn is bs,fake cnn b,True,True,False,False,False,False,False,False,False,False,False,False,1
UgjV8NXrlSv2VngCoAEC,04kJtp6pVXI,We need to get back to basics. When these savages riot or protest use the German Shepard's. then shoot these animals...,we need to get back to basics when these savages riot or protest use the german shepard's then shoot these animals,need basic savage riot protest use german shepard shoot animal,True,True,True,False,False,True,True,False,False,False,False,False,1
UgjVBYXVv7PQf3gCoAEC,04kJtp6pVXI,Why the hell are they even interviewing him? This guy's such an idiot.,why the hell are they even interviewing him this guy's such an idiot,hell interview guy idiot,True,True,False,False,False,False,False,False,False,False,False,False,1
UgjVMgqlNAhoK3gCoAEC,04kJtp6pVXI,"Oh my God. I fucking love that Arab guy. Such wise words. He is seriously someone who has open eyes to the world. He sees things for how they are, which is so rare in our world today. A big fucking amen to that guy... Wake the fuck up America",oh my god i fucking love that arab guy such wise words he is seriously someone who has open eyes to the world he sees things for how they are which is so rare in our world today a big fucking amen to that guy wake the fuck up america,oh god fucking love arab guy wise word seriously open eye world thing rare world today big fucking amen guy wake fuck america,True,True,False,False,True,False,False,False,False,False,False,False,1
UgjvtB3VfyMZK3gCoAEC,04kJtp6pVXI,"Mr. Smerconish, you Sir, are not a journalist. NO journalists say or claim to the interview object that he/she is searching for 15mins of fame just for being a part of the interview. And/or just because he/she did not speak in the direction you wanted them to.
- If anything, it is you trying to DEFAME a person. And that is illegal! And you should definitively serve time for that! 
You should go back to school because it is truly obvious that you do not handle the word of mouth with care NOR are you critical enough of the Authorities!
Why would you wait for tons of paper that shows what we all know...That he INDEED ran, stopped, hands in the air and got shot, multiple times. There should be no doubt from your side that this happened if the witnesses says so. There should be, however, an investigative journalist who goes out and ask the people.

Your opinion is NOT superior! GET OFF YOUR CHAIR AND GO OUT AND DO SOME REAL REPORTING!  SHAME ON YOU!!! And SHAME ON CNN FOR NOT HIRING PROFESSIONALS!!",mr smerconish you sir are not a journalist no journalists say or claim to the interview object that he she is searching for mins of fame just for being a part of the interview and or just because he she did not speak in the direction you wanted them to if anything it is you trying to defame a person and that is illegal and you should definitively serve time for that you should go back to school because it is truly obvious that you do not handle the word of mouth with care nor are you critical enough of the authorities why would you wait for tons of paper that shows what we all know that he indeed ran stopped hands in the air and got shot multiple times there should be no doubt from your side that this happened if the witnesses says so there should be however an investigative journalist who goes out and ask the people your opinion is not superior get off your chair and go out and do some real reporting shame on you and shame on cnn for not hiring professionals,mr smerconish sir journalist journalist claim interview object search min fame interview speak direction want try defame person illegal definitively serve time school truly obvious handle word mouth care critical authority wait ton paper know run stop hand air shoot multiple time doubt happen witness investigative journalist ask people opinion superior chair real reporting shame shame cnn hire professional,True,True,False,True,False,False,False,False,False,False,False,False,1
UgjvVnP2cOilnngCoAEC,04kJtp6pVXI,"That Arab is rapping 3:14
Go ahead bro....LOL
So getto he is",that arab is rapping go ahead bro lol so getto he is,arab rap ahead bro lol getto,True,False,False,False,False,True,True,False,False,False,False,False,1
UgjxJ_ExKvTTXHgCoAEC,04kJtp6pVXI,Isn't this the dude who got knocked out and had his phone stolen in Ferguson?,isn't this the dude who got knocked out and had his phone stolen in ferguson,dude knock phone steal ferguson,False,False,False,False,False,False,False,False,False,False,False,False,0
UgjYlZFb9Q4INXgCoAEC,04kJtp6pVXI,"Bassem Masri is an uneducated idiot. Just listen the words coming out of his mouth, he sounds like a stupid little kid. Sorry, but please grow the fuck up and learn the laws instead of repeating ""FREEDOM OF SPEECH"", ""I'M A CITIZEN"", ""GO AHEAD BRO, I'LL LISTEN TO YOU"".

Somebody shut this guy up.",bassem masri is an uneducated idiot just listen the words coming out of his mouth he sounds like a stupid little kid sorry but please grow the fuck up and learn the laws instead of repeating freedom of speech i'm a citizen go ahead bro i'll listen to you somebody shut this guy up,bassem masri uneducated idiot listen word come mouth sound like stupid little kid sorry grow fuck learn law instead repeat freedom speech citizen ahead bro listen somebody shut guy,True,True,False,False,True,False,False,False,False,False,False,False,1
UgjzR_tdZMjDS3gCoAEC,04kJtp6pVXI,"“Do White children deserve to have a future?
Tens of millions of non-Whites flooding into White countries every year will, in a few decades, mean that Whites will be a minority in every country they founded.
Black countries will remain majority Black, and Asian countries will remain majority Asian.
Only White countries will be affected by this. This is genocide under international law.
But anti-Whites don’t call it genocide; they call it diversity.
Diversity means chasing down every last White child.
Anti-racist is a codeword for anti-White.”",do white children deserve to have a future tens of millions of non whites flooding into white countries every year will in a few decades mean that whites will be a minority in every country they founded black countries will remain majority black and asian countries will remain majority asian only white countries will be affected by this this is genocide under international law but anti whites don t call it genocide they call it diversity diversity means chasing down every last white child anti racist is a codeword for anti white,white child deserve future million non white flood white country year decade mean white minority country found black country remain majority black asian country remain majority asian white country affect genocide international law anti white don t genocide diversity diversity mean chase white child anti racist codeword anti white,True,False,False,False,False,True,True,False,False,False,False,False,1
UgxBjt_X4L_CJVJj5Bd4AaABAg,04kJtp6pVXI,Bassem Masri well said bro!,bassem masri well said bro,bassem masri bro,False,False,False,False,False,False,False,False,False,False,False,False,0
UgxLEI53zv4W0gHViIZ4AaABAg,04kJtp6pVXI,"This guy an idiot, if that's the best you can do, you have lost already!!  WHAT A BOZO!!",this guy an idiot if that's the best you can do you have lost already what a bozo,guy idiot good lose bozo,True,True,False,False,False,False,False,False,False,False,False,False,1
Ugy6oqzu8FkIxZzVJyJ4AaABAg,04kJtp6pVXI,he can go back where he's from period big mouth MORON,he can go back where he's from period big mouth moron,period big mouth moron,True,True,False,False,True,True,True,False,False,False,False,False,1
UgzC_c8tgugNMnlG48N4AaABAg,04kJtp6pVXI,"Muslims like to spit on white people.
Brought in by Muslims or nggrs I still wait for my  big plasma cheap  tv looted in some shop.",muslims like to spit on white people brought in by muslims or nggrs i still wait for my big plasma cheap tv looted in some shop,muslim like spit white people bring muslim nggrs wait big plasma cheap tv loot shop,True,False,False,False,False,True,True,False,False,False,True,False,1
UgzqKHuL0a2Rw3aQw3J4AaABAg,04kJtp6pVXI,Yep a Muslim bitch,yep a muslim bitch,yep muslim bitch,True,False,False,False,False,True,False,False,False,False,True,False,1
UgzrlizM92NKM2eGpvl4AaABAg,04kJtp6pVXI,Masri is unemployed,masri is unemployed,masri unemployed,True,True,False,True,False,False,False,False,False,False,False,False,1
Ugg1pPxlPlgCFXgCoAEC,4rCweDxDqdw,"wait if they are in an area that has a majority of African Americans, doesn't it make since that the majority of people pulled over and searched or arrested in that same area would be African American as well? ",wait if they are in an area that has a majority of african americans doesn't it make since that the majority of people pulled over and searched or arrested in that same area would be african american as well,wait area majority african americans majority people pull search arrest area african american,False,False,False,False,False,False,False,False,False,False,False,False,0
Ugg2XFg6ay0y33gCoAEC,4rCweDxDqdw,"This video is liberal propaganda used to further divide people and fuel the chaos in Ferguson. Stay tuned for a trial with facts before deciding that ""evil white people"" are the source of all problems. And I mean straight up watch the trial, no fox news, CNN, or MSNBC. ",this video is liberal propaganda used to further divide people and fuel the chaos in ferguson stay tuned for a trial with facts before deciding that evil white people are the source of all problems and i mean straight up watch the trial no fox news cnn or msnbc,liberal propaganda use far divide people fuel chaos ferguson stay tune trial fact decide evil white people source problem mean straight trial fox news cnn msnbc,False,False,False,False,False,False,False,False,False,False,False,False,0
